UserID,No. Of Movies Rated,Average Rating
3318,70,4.242857142857143
3319,123,3.4390243902439024
3320,559,3.1270125223613596
3321,84,4.0
3322,48,4.270833333333333
3323,126,3.8412698412698414
3324,21,4.904761904761905
3325,26,2.4615384615384617
3326,38,3.9473684210526314
3327,358,3.505586592178771
3328,273,3.4835164835164836
3329,138,3.5072463768115942
3330,24,3.8333333333333335
3331,140,3.6142857142857143
3332,102,3.127450980392157
3333,192,3.53125
3334,100,3.89
3335,27,4.074074074074074
3336,667,2.7481259370314843
3337,81,3.7160493827160495
3338,40,3.975
3339,83,4.0120481927710845
3340,119,3.957983193277311
3341,151,3.9602649006622515
3342,58,3.310344827586207
3343,49,4.122448979591836
3344,56,4.392857142857143
3345,141,3.5460992907801416
3346,229,3.7816593886462884
3347,45,4.4
3348,48,4.0
3349,143,3.6853146853146854
3350,46,4.326086956521739
3351,29,4.0
3352,96,3.4895833333333335
3353,235,3.872340425531915
3354,33,2.9393939393939394
3355,33,3.9393939393939394
3356,239,4.401673640167364
3357,69,4.072463768115942
3358,232,3.8017241379310347
3359,86,3.4767441860465116
3360,58,3.4827586206896552
3361,161,3.8447204968944098
3362,77,3.5584415584415585
3363,242,3.5371900826446283
3364,112,3.625
3365,345,4.156521739130435
3366,27,3.740740740740741
3367,355,4.261971830985916
3368,97,3.6391752577319587
3369,32,3.90625
3370,198,3.3636363636363638
3371,483,3.43064182194617
3372,31,4.258064516129032
3373,32,3.5
3374,104,3.9326923076923075
3375,27,3.740740740740741
3376,20,3.35
3377,168,3.982142857142857
3378,235,3.578723404255319
3379,39,3.717948717948718
3380,453,3.752759381898455
3381,29,3.4827586206896552
3382,56,3.392857142857143
3383,51,3.607843137254902
3384,126,3.5714285714285716
3385,36,3.3333333333333335
3386,148,3.7094594594594597
3387,137,3.3795620437956204
3388,21,3.6666666666666665
3389,572,2.826923076923077
3390,203,4.187192118226601
3391,1216,3.7203947368421053
3392,30,3.8
3393,267,3.5430711610486894
3394,326,3.892638036809816
3395,56,3.6964285714285716
3396,23,3.8260869565217392
3397,29,4.068965517241379
3398,55,3.6
3399,154,3.5454545454545454
3400,218,4.059633027522936
3401,837,2.95221027479092
3402,330,3.8424242424242423
3403,205,4.1414634146341465
3404,26,3.8076923076923075
3405,41,4.121951219512195
3406,41,4.048780487804878
3407,20,3.5
3408,116,3.7672413793103448
3409,44,4.204545454545454
3410,731,3.217510259917921
3411,351,2.7321937321937324
3412,293,4.156996587030717
3413,127,4.110236220472441
3414,297,4.097643097643098
3415,166,4.0120481927710845
3416,470,3.578723404255319
3417,92,3.869565217391304
3418,211,3.7914691943127963
3419,120,4.033333333333333
3420,220,4.3545454545454545
3421,24,4.333333333333333
3422,383,2.657963446475196
3423,317,3.943217665615142
3424,71,4.197183098591549
3425,492,3.5386178861788617
3426,120,3.975
3427,38,3.763157894736842
3428,183,4.0
3429,35,3.6
3430,406,3.41871921182266
3431,62,3.806451612903226
3432,116,3.2758620689655173
3433,88,3.022727272727273
3434,174,3.6264367816091956
3435,126,3.8253968253968256
3436,204,3.799019607843137
3437,50,4.5
3438,80,3.55
3439,89,4.101123595505618
3440,27,4.2592592592592595
3441,320,2.90625
3442,186,3.435483870967742
3443,25,3.92
3444,110,3.1
3445,144,3.8819444444444446
3446,36,4.472222222222222
3447,85,3.8588235294117648
3448,26,3.6153846153846154
3449,64,4.171875
3450,189,3.6031746031746033
3451,62,3.870967741935484
3452,85,4.458823529411765
3453,299,3.37123745819398
3454,362,3.5027624309392267
3455,23,4.043478260869565
3456,55,4.418181818181818
3457,160,3.51875
3458,164,4.0
3459,29,3.793103448275862
3460,84,4.214285714285714
3461,37,4.702702702702703
3462,559,3.295169946332737
3463,37,3.891891891891892
3464,371,3.6172506738544477
3465,59,3.8135593220338984
3466,37,4.162162162162162
3467,59,4.084745762711864
3468,66,4.015151515151516
3469,459,3.8845315904139435
3470,84,3.6785714285714284
3471,824,3.1650485436893203
3472,50,4.04
3473,159,3.993710691823899
3474,200,4.435
3475,622,3.017684887459807
3476,705,2.622695035460993
3477,138,3.9565217391304346
3478,74,3.3783783783783785
3479,90,3.588888888888889
3480,47,3.7872340425531914
3481,140,3.9785714285714286
3482,71,3.8028169014084505
3483,661,3.809379727685325
3484,206,2.970873786407767
3485,48,4.25
3486,97,4.082474226804123
3487,318,3.5283018867924527
3488,21,2.8095238095238093
3489,105,2.876190476190476
3490,244,3.889344262295082
3491,727,3.8170563961485557
3492,63,3.9206349206349205
3493,163,3.576687116564417
3494,35,3.5714285714285716
3495,21,3.2857142857142856
3496,25,3.76
3497,92,4.184782608695652
3498,117,3.7606837606837606
3499,437,3.4897025171624714
3500,62,3.7419354838709675
3501,197,4.208121827411167
3502,33,4.393939393939394
3503,490,4.093877551020408
3504,214,3.5233644859813085
3505,100,3.62
3506,68,4.294117647058823
3507,923,3.2611050920910074
3508,36,3.6944444444444446
3509,404,2.977722772277228
3510,67,3.6865671641791047
3511,206,3.878640776699029
3512,409,3.584352078239609
3513,311,3.4083601286173635
3514,76,3.973684210526316
3515,100,3.86
3516,157,3.305732484076433
3517,122,3.8688524590163933
3518,502,3.7908366533864544
3519,666,3.045045045045045
3520,289,3.709342560553633
3521,387,3.7906976744186047
3522,62,4.032258064516129
3523,39,3.8205128205128207
3524,153,3.5751633986928106
3525,90,3.477777777777778
3526,962,2.8399168399168397
3527,39,3.5641025641025643
3528,112,2.5714285714285716
3529,227,3.0352422907488985
3530,20,3.75
3531,77,4.233766233766234
3532,114,3.8596491228070176
3533,92,3.5543478260869565
3534,55,4.072727272727272
3535,29,3.9655172413793105
3536,165,3.7636363636363637
3537,57,2.456140350877193
3538,163,3.773006134969325
3539,1078,4.038033395176252
3540,208,4.110576923076923
3541,35,4.228571428571429
3542,22,3.1818181818181817
3543,104,3.605769230769231
3544,29,4.344827586206897
3545,28,3.4285714285714284
3546,410,3.392682926829268
3547,362,3.5359116022099446
3548,26,2.5384615384615383
3549,37,3.945945945945946
3550,357,3.5126050420168067
3551,87,3.9310344827586206
3552,20,3.2
3553,47,4.085106382978723
3554,33,3.696969696969697
3555,129,3.108527131782946
3556,112,3.8660714285714284
3557,392,3.864795918367347
3558,300,4.31
3559,74,4.391891891891892
3560,137,4.45985401459854
3561,259,3.976833976833977
3562,683,3.38506588579795
3563,211,3.843601895734597
3564,152,3.25
3565,140,3.1714285714285713
3566,31,3.838709677419355
3567,69,3.9565217391304346
3568,102,3.9411764705882355
3569,437,2.9016018306636155
3570,22,3.1818181818181817
3571,104,3.3653846153846154
3572,111,4.2342342342342345
3573,36,3.361111111111111
3574,179,3.636871508379888
3575,38,3.3157894736842106
3576,541,3.325323475046211
3577,78,3.730769230769231
3578,271,3.3948339483394836
3579,269,3.323420074349442
3580,72,4.027777777777778
3581,34,3.235294117647059
3582,97,3.6288659793814433
3583,30,4.2
3584,67,3.08955223880597
3585,262,3.6946564885496183
3586,163,3.361963190184049
3587,43,4.348837209302325
3588,225,4.066666666666666
3589,688,2.494186046511628
3590,462,4.1645021645021645
3591,202,3.712871287128713
3592,357,4.361344537815126
3593,64,3.390625
3594,157,3.445859872611465
3595,31,4.0
3596,128,4.6875
3597,76,3.973684210526316
3598,65,1.0153846153846153
3599,176,3.4545454545454546
3600,371,3.725067385444744
3601,158,4.1265822784810124
3602,86,3.686046511627907
3603,328,2.8048780487804876
3604,27,4.592592592592593
3605,115,3.9478260869565216
3606,35,4.114285714285714
3607,260,3.4423076923076925
3608,102,3.7549019607843137
3609,145,3.1586206896551725
3610,696,2.3333333333333335
3611,205,4.029268292682927
3612,215,3.6651162790697676
3613,70,3.857142857142857
3614,157,3.2802547770700636
3615,174,3.425287356321839
3616,21,3.857142857142857
3617,47,3.617021276595745
3618,1344,3.0081845238095237
3619,101,3.6831683168316833
3620,431,2.9582366589327145
3621,379,3.113456464379947
3622,159,3.89937106918239
3623,22,3.6818181818181817
3624,354,3.9858757062146895
3625,202,3.282178217821782
3626,855,3.598830409356725
3627,36,3.638888888888889
3628,31,3.5161290322580645
3629,62,4.161290322580645
3630,181,3.298342541436464
3631,40,3.875
3632,29,3.3793103448275863
3633,20,4.0
3634,23,3.0869565217391304
3635,163,4.208588957055214
3636,23,3.6956521739130435
3637,66,2.984848484848485
3638,125,3.456
3639,86,2.988372093023256
3640,73,3.9452054794520546
3641,485,3.6371134020618556
3642,21,2.5714285714285716
3643,220,3.4909090909090907
3644,41,4.024390243902439
3645,69,3.8550724637681157
3646,93,4.139784946236559
3647,33,3.787878787878788
3648,627,3.017543859649123
3649,51,4.254901960784314
3650,785,3.5605095541401273
3651,251,3.952191235059761
3652,289,3.4290657439446366
3653,111,4.207207207207207
3654,282,3.3085106382978724
3655,32,3.78125
3656,79,3.0126582278481013
3657,38,4.157894736842105
3658,266,3.981203007518797
3659,96,4.21875
3660,58,3.7413793103448274
3661,125,3.92
3662,88,3.034090909090909
3663,91,3.4505494505494507
3664,134,3.029850746268657
3665,216,3.8564814814814814
3666,42,4.142857142857143
3667,55,3.9272727272727272
3668,38,3.973684210526316
3669,436,3.194954128440367
3670,68,3.573529411764706
3671,104,4.201923076923077
3672,203,3.3201970443349755
3673,212,3.8962264150943398
3674,91,3.7472527472527473
3675,849,3.487632508833922
3676,101,3.633663366336634
3677,141,3.950354609929078
3678,139,3.2014388489208634
3679,384,3.5625
3680,56,3.892857142857143
3681,668,3.874251497005988
3682,91,4.461538461538462
3683,589,3.095076400679117
3684,139,4.280575539568345
3685,307,4.068403908794788
3686,75,4.4
3687,191,3.0785340314136125
3688,304,4.457236842105263
3689,226,2.9557522123893807
3690,401,2.9301745635910224
3691,302,3.665562913907285
3692,71,3.9859154929577465
3693,596,3.453020134228188
3694,53,3.9622641509433962
3695,302,3.9900662251655628
3696,150,3.94
3697,136,4.029411764705882
3698,115,3.0
3699,61,4.60655737704918
3700,66,3.9696969696969697
3701,84,3.75
3702,47,3.7872340425531914
3703,50,3.3
3704,219,4.442922374429224
3705,792,3.7045454545454546
3706,78,4.115384615384615
3707,51,3.823529411764706
3708,35,3.857142857142857
3709,331,3.2658610271903323
3710,69,3.8260869565217392
3711,88,4.193181818181818
3712,140,3.5785714285714287
3713,408,3.7450980392156863
3714,40,3.1
3715,316,3.7531645569620253
3716,392,3.5714285714285716
3717,299,3.769230769230769
3718,269,3.6282527881040894
3719,36,3.8055555555555554
3720,207,3.4589371980676327
3721,129,3.705426356589147
3722,31,3.967741935483871
3723,39,4.256410256410256
3724,583,3.5283018867924527
3725,26,3.6923076923076925
3726,340,3.4705882352941178
3727,460,3.2282608695652173
3728,64,3.875
3729,443,3.783295711060948
3730,29,3.6206896551724137
3731,125,2.752
3732,208,3.3701923076923075
3733,119,3.823529411764706
3734,50,3.08
3735,301,3.6411960132890364
3736,125,3.568
3737,150,3.9
3738,32,4.53125
3739,22,3.5454545454545454
3740,47,4.276595744680851
3741,134,3.611940298507463
3742,125,3.712
3743,32,3.5625
3744,36,4.083333333333333
3745,202,3.297029702970297
3746,348,3.793103448275862
3747,64,4.03125
3748,32,3.71875
3749,118,3.6864406779661016
3750,39,3.4358974358974357
3751,407,3.3931203931203933
3752,185,3.372972972972973
3753,49,3.7755102040816326
3754,304,3.6875
3755,72,4.472222222222222
3756,414,3.8743961352657004
3757,201,4.263681592039801
3758,50,3.14
3759,103,4.009708737864078
3760,316,3.7753164556962027
3761,171,4.187134502923977
3762,413,2.542372881355932
3763,140,3.8857142857142857
3764,27,3.925925925925926
3765,27,4.0
3766,124,3.0483870967741935
3767,41,3.1951219512195124
3768,710,3.359154929577465
3769,410,4.290243902439024
3770,266,4.003759398496241
3771,469,2.6844349680170576
3772,48,3.8541666666666665
3773,361,3.4265927977839334
3774,56,4.0
3775,93,3.806451612903226
3776,42,3.9047619047619047
3777,116,3.6293103448275863
3778,941,2.6886291179596173
3779,56,3.625
3780,300,4.24
3781,62,4.483870967741935
3782,65,4.061538461538461
3783,24,3.875
3784,41,3.7804878048780486
3785,35,3.2
3786,63,4.031746031746032
3787,20,4.05
3788,24,3.75
3789,151,4.231788079470198
3790,125,4.264
3791,126,3.388888888888889
3792,821,3.5761266747868454
3793,133,2.789473684210526
3794,44,3.0681818181818183
3795,29,4.137931034482759
3796,202,4.014851485148514
3797,27,3.4814814814814814
3798,30,3.6333333333333333
3799,128,3.9921875
3800,71,3.492957746478873
3801,140,3.8142857142857145
3802,22,3.1818181818181817
3803,22,3.6363636363636362
3804,187,3.5614973262032086
3805,37,3.7837837837837838
3806,167,2.9580838323353293
3807,478,3.3410041841004183
3808,1158,2.9844559585492227
3809,47,4.404255319148936
3810,67,4.402985074626866
3811,105,3.8
3812,114,3.526315789473684
3813,67,4.447761194029851
3814,36,3.5
3815,120,4.333333333333333
3816,318,3.9371069182389937
3817,53,3.452830188679245
3818,47,4.1063829787234045
3819,118,4.0423728813559325
3820,45,4.4222222222222225
3821,729,2.916323731138546
3822,184,3.4239130434782608
3823,633,3.9510268562401265
3824,1018,3.004911591355599
3825,491,2.9674134419551934
3826,28,3.857142857142857
3827,186,3.747311827956989
3828,42,3.9285714285714284
3829,822,3.008515815085158
3830,136,4.051470588235294
3831,122,3.401639344262295
3832,108,4.111111111111111
3833,312,3.6698717948717947
3834,562,4.254448398576512
3835,91,4.472527472527473
3836,510,3.388235294117647
3837,196,3.770408163265306
3838,24,3.25
3839,88,3.340909090909091
3840,68,4.088235294117647
3841,1216,3.3445723684210527
3842,669,3.687593423019432
3843,66,2.6666666666666665
3844,134,4.082089552238806
3845,74,4.121621621621622
3846,70,3.9571428571428573
3847,429,2.727272727272727
3848,78,4.153846153846154
3849,67,3.1492537313432836
3850,384,3.8671875
3851,86,3.116279069767442
3852,57,4.43859649122807
3853,314,4.248407643312102
3854,82,4.048780487804878
3855,101,3.712871287128713
3856,47,3.9361702127659575
3857,54,3.925925925925926
3858,162,4.277777777777778
3859,309,3.414239482200647
3860,171,3.6491228070175437
3861,41,3.975609756097561
3862,33,3.878787878787879
3863,25,3.76
3864,202,4.51980198019802
3865,57,2.8421052631578947
3866,85,3.635294117647059
3867,42,4.0
3868,275,3.4363636363636365
3869,50,2.96
3870,26,3.8461538461538463
3871,114,3.2982456140350878
3872,48,4.479166666666667
3873,77,3.7012987012987013
3874,115,3.9217391304347826
3875,39,3.717948717948718
3876,44,3.5681818181818183
3877,22,4.409090909090909
3878,484,3.950413223140496
3879,46,3.3043478260869565
3880,57,3.473684210526316
3881,81,3.5925925925925926
3882,203,3.7339901477832513
3883,20,3.25
3884,651,2.7680491551459294
3885,590,3.6932203389830507
3886,91,3.67032967032967
3887,319,3.3448275862068964
3888,151,3.7086092715231787
3889,133,4.293233082706767
3890,71,4.197183098591549
3891,100,4.16
3892,477,3.3962264150943398
3893,50,2.58
3894,159,3.761006289308176
3895,71,3.295774647887324
3896,148,3.141891891891892
3897,21,4.095238095238095
3898,101,3.742574257425743
3899,52,3.576923076923077
3900,409,3.5941320293398533
3901,75,3.546666666666667
3902,165,4.890909090909091
3903,168,3.3333333333333335
3904,103,3.912621359223301
3905,81,3.9135802469135803
3906,64,3.65625
3907,52,3.576923076923077
3908,160,3.69375
3909,78,3.41025641025641
3910,261,3.5900383141762453
3911,25,3.64
3912,101,4.475247524752476
3913,167,3.658682634730539
3914,113,3.6371681415929205
3915,23,3.652173913043478
3916,530,3.890566037735849
3917,98,3.6530612244897958
3918,26,3.3076923076923075
3919,69,4.072463768115942
3920,60,4.133333333333334
3921,72,3.9305555555555554
3922,178,2.7808988764044944
3923,103,3.7766990291262137
3924,77,3.935064935064935
3925,108,3.9722222222222223
3926,65,3.9076923076923076
3927,156,3.9423076923076925
3928,28,3.1785714285714284
3929,612,3.0277777777777777
3930,194,4.262886597938144
3931,233,3.5107296137339055
3932,32,3.9375
3933,24,3.875
3934,703,2.607396870554765
3935,168,3.4226190476190474
3936,34,4.352941176470588
3937,73,4.273972602739726
3938,94,4.170212765957447
3939,24,3.7083333333333335
3940,492,3.680894308943089
3941,50,3.02
3942,606,2.655115511551155
3943,65,4.2153846153846155
3944,50,3.54
3945,531,3.4237288135593222
3946,264,3.734848484848485
3947,102,4.117647058823529
3948,102,3.372549019607843
3949,74,3.824324324324324
3950,70,3.2714285714285714
3951,196,3.5969387755102042
3952,58,3.896551724137931
3953,234,3.6153846153846154
3954,43,3.441860465116279
3955,152,3.4407894736842106
3956,33,3.909090909090909
3957,351,3.883190883190883
3958,164,3.6402439024390243
3959,25,2.64
3960,28,4.178571428571429
3961,230,3.4956521739130433
3962,70,3.4714285714285715
3963,457,4.0262582056892775
3964,64,3.875
3965,290,3.8482758620689657
3966,53,3.7358490566037736
3967,446,2.7219730941704037
3968,85,3.7176470588235295
3969,20,3.5
3970,253,3.316205533596838
3971,368,3.483695652173913
3972,25,3.52
3973,91,3.67032967032967
3974,123,3.845528455284553
3975,92,3.6630434782608696
3976,299,3.6254180602006687
3977,30,3.8666666666666667
3978,132,4.416666666666667
3979,97,4.144329896907217
3980,40,2.95
3981,217,3.557603686635945
3982,82,3.597560975609756
3983,130,3.3846153846153846
3984,65,3.6615384615384614
3985,331,3.583081570996979
3986,50,3.9
3987,46,3.217391304347826
3988,204,3.6862745098039214
3989,226,4.0
3990,85,3.9411764705882355
3991,47,3.4893617021276597
3992,449,3.7906458797327396
3993,351,3.0997150997150995
3994,187,4.037433155080214
3995,163,3.5828220858895707
3996,112,4.133928571428571
3997,315,3.5396825396825395
3998,324,2.845679012345679
3999,742,3.1307277628032346
4000,65,3.830769230769231
4001,434,3.3963133640552994
4002,59,3.7966101694915255
4003,42,3.8095238095238093
4004,128,2.671875
4005,240,3.808333333333333
4006,210,3.566666666666667
4007,544,2.886029411764706
4008,24,2.8333333333333335
4009,309,2.912621359223301
4010,24,3.5833333333333335
4011,51,3.4705882352941178
4012,47,3.4893617021276597
4013,224,2.8839285714285716
4014,225,3.7244444444444444
4015,104,3.6153846153846154
4016,678,3.010324483775811
4017,39,3.4615384615384617
4018,145,3.6758620689655173
4019,25,3.96
4020,84,3.4285714285714284
4021,765,3.8248366013071897
4022,416,3.0649038461538463
4023,87,3.1264367816091956
4024,252,3.1547619047619047
4025,28,3.9285714285714284
4026,300,3.3833333333333333
4027,51,4.352941176470588
4028,537,3.4990689013035383
4029,77,3.896103896103896
4030,124,3.467741935483871
4031,51,4.0588235294117645
4032,153,4.281045751633987
4033,662,3.7673716012084593
4034,108,4.324074074074074
4035,57,4.035087719298246
4036,126,3.4365079365079363
4037,53,3.811320754716981
4038,23,4.0
4039,53,3.9245283018867925
4040,186,3.0053763440860215
4041,844,3.3175355450236967
4042,446,3.3542600896860986
4043,133,3.6466165413533833
4044,62,4.225806451612903
4045,44,3.522727272727273
4046,37,3.5675675675675675
4047,45,4.288888888888889
4048,729,3.7544581618655695
4049,375,3.32
4050,168,4.2976190476190474
4051,100,2.91
4052,34,4.235294117647059
4053,500,3.47
4054,616,3.663961038961039
4055,407,2.8574938574938575
4056,22,2.3181818181818183
4057,38,3.526315789473684
4058,503,3.405566600397614
4059,45,3.111111111111111
4060,256,3.8515625
4061,38,3.236842105263158
4062,322,3.437888198757764
4063,59,3.8983050847457625
4064,1009,3.0822596630327057
4065,21,4.190476190476191
4066,95,3.168421052631579
4067,80,2.95
4068,20,4.15
4069,31,3.870967741935484
4070,135,3.6074074074074076
4071,111,3.954954954954955
4072,254,3.6968503937007875
4073,24,3.75
4074,26,3.9615384615384617
4075,54,3.8333333333333335
4076,48,4.020833333333333
4077,227,3.8898678414096914
4078,266,3.3909774436090228
4079,433,3.766743648960739
4080,83,4.180722891566265
4081,51,4.0
4082,123,3.951219512195122
4083,766,2.9595300261096606
4084,168,4.339285714285714
4085,829,3.6103739445114598
4086,318,4.487421383647798
4087,60,2.9833333333333334
4088,403,3.2853598014888337
4089,702,3.7564102564102564
4090,203,3.8078817733990147
4091,104,3.451923076923077
4092,72,4.152777777777778
4093,157,4.343949044585988
4094,270,4.17037037037037
4095,62,3.7903225806451615
4096,239,3.3430962343096233
4097,30,3.7333333333333334
4098,114,3.8596491228070176
4099,129,3.744186046511628
4100,28,4.142857142857143
4101,95,3.6315789473684212
4102,89,2.7865168539325844
4103,146,3.5
4104,154,3.5259740259740258
4105,64,2.734375
4106,28,3.0
4107,350,4.02
4108,32,4.34375
4109,25,3.48
4110,21,4.333333333333333
4111,53,3.641509433962264
4112,324,4.04320987654321
4113,33,3.515151515151515
4114,200,3.8
4115,517,3.8065764023210833
4116,363,3.793388429752066
4117,204,4.088235294117647
4118,207,4.06280193236715
4119,54,3.537037037037037
4120,48,3.375
4121,127,3.8818897637795278
4122,315,3.5428571428571427
4123,106,3.311320754716981
4124,310,3.42258064516129
4125,45,2.8
4126,358,3.5139664804469275
4127,89,3.842696629213483
4128,50,4.0
4129,29,4.0
4130,172,3.6802325581395348
4131,123,3.983739837398374
4132,132,3.856060606060606
4133,118,3.1186440677966103
4134,118,3.610169491525424
4135,66,4.242424242424242
4136,39,4.512820512820513
4137,85,3.9176470588235293
4138,64,3.96875
4139,351,3.735042735042735
4140,735,3.1578231292517005
4141,226,3.853982300884956
4142,24,3.0416666666666665
4143,24,4.458333333333333
4144,140,3.3214285714285716
4145,25,4.12
4146,25,4.12
4147,61,4.327868852459017
4148,94,3.8297872340425534
4149,52,3.9615384615384617
4150,403,3.3200992555831266
4151,36,3.6666666666666665
4152,158,3.670886075949367
4153,169,3.7159763313609466
4154,23,4.434782608695652
4155,62,3.596774193548387
4156,392,3.7806122448979593
4157,56,3.3392857142857144
4158,23,3.782608695652174
4159,22,4.045454545454546
4160,120,3.2583333333333333
4161,459,2.5163398692810457
4162,126,4.103174603174603
4163,26,3.423076923076923
4164,36,3.5833333333333335
4165,51,3.7254901960784315
4166,24,3.875
4167,465,3.6731182795698927
4168,100,4.37
4169,2314,3.5518582541054453
4170,83,3.783132530120482
4171,147,3.5374149659863945
4172,70,4.4714285714285715
4173,56,4.017857142857143
4174,40,4.075
4175,92,3.9130434782608696
4176,22,4.636363636363637
4177,152,4.3355263157894735
4178,20,3.75
4179,161,4.490683229813665
4180,82,3.4390243902439024
4181,129,3.10077519379845
4182,46,4.1521739130434785
4183,366,2.901639344262295
4184,26,3.1923076923076925
4185,52,3.3653846153846154
4186,640,2.8328125
4187,67,4.522388059701493
4188,44,3.227272727272727
4189,33,4.575757575757576
4190,99,3.282828282828283
4191,26,4.038461538461538
4192,20,2.95
4193,261,3.6398467432950192
4194,174,4.086206896551724
4195,101,4.316831683168317
4196,29,3.6206896551724137
4197,23,4.304347826086956
4198,50,3.82
4199,47,3.851063829787234
4200,49,3.979591836734694
4201,24,4.291666666666667
4202,23,3.652173913043478
4203,145,3.924137931034483
4204,240,4.4
4205,46,3.5434782608695654
4206,47,4.319148936170213
4207,247,4.246963562753036
4208,48,4.0625
4209,23,3.608695652173913
4210,131,3.717557251908397
4211,24,2.9583333333333335
4212,155,3.7096774193548385
4213,395,4.060759493670886
4214,39,3.871794871794872
4215,289,4.003460207612457
4216,27,4.074074074074074
4217,385,4.01038961038961
4218,101,3.5544554455445545
4219,111,3.7837837837837838
4220,248,3.5201612903225805
4221,89,4.146067415730337
4222,122,3.9508196721311477
4223,163,3.3496932515337425
4224,337,3.8724035608308607
4225,129,3.6589147286821704
4226,37,3.7837837837837838
4227,1222,2.7013093289689034
4228,23,3.652173913043478
4229,63,3.634920634920635
4230,21,3.9523809523809526
4231,50,3.42
4232,52,3.826923076923077
4233,134,3.7611940298507465
4234,159,3.8867924528301887
4235,126,3.7698412698412698
4236,51,4.098039215686274
4237,123,3.869918699186992
4238,819,3.4249084249084247
4239,68,4.117647058823529
4240,66,3.9393939393939394
4241,98,4.051020408163265
4242,131,3.8244274809160306
4243,142,4.056338028169014
4244,20,3.55
4245,92,3.630434782608696
4246,36,3.7777777777777777
4247,76,3.1315789473684212
4248,85,3.764705882352941
4249,103,3.233009708737864
4250,327,3.923547400611621
4251,97,3.5670103092783507
4252,105,3.257142857142857
4253,338,3.4171597633136095
4254,24,4.416666666666667
4255,41,4.121951219512195
4256,27,3.8518518518518516
4257,139,3.2805755395683454
4258,400,3.715
4259,21,3.6666666666666665
4260,324,3.1450617283950617
4261,277,3.187725631768953
4262,38,3.6578947368421053
4263,38,3.6578947368421053
4264,21,4.238095238095238
4265,209,3.8564593301435406
4266,69,3.246376811594203
4267,37,3.3783783783783785
4268,310,3.264516129032258
4269,227,3.7709251101321586
4270,24,3.4583333333333335
4271,526,2.994296577946768
4272,113,3.4601769911504423
4273,33,4.666666666666667
4274,153,2.8823529411764706
4275,31,3.806451612903226
4276,82,3.7804878048780486
4277,1743,4.134825014343087
4278,36,3.9166666666666665
4279,490,3.373469387755102
4280,88,3.534090909090909
4281,204,3.588235294117647
4282,29,3.586206896551724
4283,61,3.7868852459016393
4284,156,2.7435897435897436
4285,516,3.753875968992248
4286,200,3.645
4287,293,3.744027303754266
4288,27,4.111111111111111
4289,154,3.8701298701298703
4290,57,4.052631578947368
4291,211,3.5450236966824646
4292,96,3.2291666666666665
4293,42,4.357142857142857
4294,157,3.1847133757961785
4295,40,2.225
4296,62,3.693548387096774
4297,47,4.276595744680851
4298,285,4.252631578947368
4299,100,4.1
4300,40,3.325
4301,41,4.170731707317073
4302,246,3.8821138211382116
4303,374,3.6737967914438503
4304,25,4.2
4305,686,3.7244897959183674
4306,91,3.6483516483516483
4307,34,3.7058823529411766
4308,104,3.2403846153846154
4309,132,3.8181818181818183
4310,297,3.8754208754208754
4311,94,2.9468085106382977
4312,883,3.278595696489241
4313,96,4.083333333333333
4314,33,3.787878787878788
4315,155,3.8774193548387097
4316,39,3.4871794871794872
4317,51,3.5686274509803924
4318,480,3.847916666666667
4319,51,3.8627450980392157
4320,81,4.2592592592592595
4321,57,3.9649122807017543
4322,395,3.437974683544304
4323,137,3.576642335766423
4324,33,4.2727272727272725
4325,24,3.0
4326,127,3.622047244094488
4327,162,4.12962962962963
4328,303,3.6732673267326734
4329,172,3.488372093023256
4330,41,3.6341463414634148
4331,36,3.6944444444444446
4332,20,3.55
4333,170,4.047058823529412
4334,157,3.5923566878980893
4335,484,3.40702479338843
4336,122,3.9672131147540983
4337,259,4.057915057915058
4338,32,3.40625
4339,66,3.6363636363636362
4340,25,3.84
4341,33,3.6363636363636362
4342,229,4.279475982532751
4343,215,3.1906976744186046
4344,1271,3.331235247836349
4345,592,3.5033783783783785
4346,74,3.581081081081081
4347,138,3.550724637681159
4348,24,4.083333333333333
4349,27,1.962962962962963
4350,71,3.8309859154929575
4351,169,3.905325443786982
4352,472,3.4809322033898304
4353,132,3.643939393939394
4354,635,3.5952755905511813
4355,51,3.4901960784313726
4356,256,3.625
4357,43,4.209302325581396
4358,31,3.967741935483871
4359,81,3.617283950617284
4360,248,2.5806451612903225
4361,132,4.166666666666667
4362,260,2.953846153846154
4363,192,4.328125
4364,199,3.236180904522613
4365,20,2.55
4366,35,3.4571428571428573
4367,119,3.53781512605042
4368,131,3.6946564885496183
4369,44,3.727272727272727
4370,60,3.6666666666666665
4371,141,3.6099290780141846
4372,25,4.04
4373,303,4.092409240924092
4374,127,4.338582677165355
4375,325,4.055384615384615
4376,58,3.810344827586207
4377,187,3.6363636363636362
4378,124,3.153225806451613
4379,384,3.0989583333333335
4380,151,3.6556291390728477
4381,443,3.4243792325056432
4382,104,2.8846153846153846
4383,20,3.4
4384,290,4.003448275862069
4385,27,3.259259259259259
4386,873,3.597938144329897
4387,743,3.0969044414535665
4388,459,3.814814814814815
4389,125,3.296
4390,278,3.0863309352517985
4391,37,3.675675675675676
4392,25,3.44
4393,20,3.9
4394,33,3.515151515151515
4395,30,3.3333333333333335
4396,25,3.68
4397,67,3.4328358208955225
4398,20,4.15
4399,34,3.176470588235294
4400,26,4.153846153846154
4401,201,3.6766169154228856
